time, x, y, type, size
2015-01-01, 34.26, -80.61, NW, 0.9
2015-01-01, 34.17, -80.88, SSE, 2.37
2015-01-01, 47.5875, -120.6753, SW, 1.46
2015-01-01, 47.5876, -120.6747, SW, 1.44
2015-01-01, 47.588, -120.6749, SW, 1.43
2015-01-01, 47.5878, -120.6756, SW, 1.46
2015-01-01, 39.2584, -74.6068, SSW, 0.88
2015-01-01, 39.4, -75.03, N, 0
2015-01-01, 39.5218, -74.3191, WSW, 4.17
2015-01-01, 39.2554, -74.602, SW, 2.07
2015-01-01, 39.305, -75.377, N, 17.77
2015-01-01, 38.968, -74.96, SSW, 0.99
2015-01-01, 38.783, -75.119, ENE, 1.9
2015-01-01, 35.3077, -86.2749, SE, 2.09
2015-01-01, 35.3082, -86.2732, SE, 2.13
2015-01-01, 35.3089, -86.2735, SE, 2.09
2015-01-01, 35.3084, -86.2753, SE, 2.05
2015-01-01, 24.5021, -81.78, S, 4
2015-01-01, 42.35, -70.69, NNE, 6.58
2015-01-01, 42.51, -70.57, S, 8.29
2015-01-01, 41.4, -71.03, N, 0
2015-01-01, 47.77, -89.22, N, 0
2015-01-01, 33.1048, -86.7525, ENE, 1.07
2015-01-01, 33.49, -86.55, N, 0.69
2015-02-01, 38.4584, -109.8176, W, 19.94
2015-02-01, 34.3835, -111.1442, NE, 15
2015-02-01, 34.1, -111.35, N, 0
2015-02-01, 34.85, -111.78, N, 0
2015-02-01, 34.2406, -112.9164, SW, 40
2015-02-01, 46.3594, -123.6124, NNE, 2.2
2015-02-01, 46.3481, -123.63, N, 1.25
2015-02-01, 38.4579, -109.8164, W, 19.88
2015-02-01, 24.5571, -81.7554, E, 1.56
2015-02-01, 38.69, -122.95, WSW, 2.78
2015-02-01, 38.6876, -122.9487, WSW, 2.76
2015-02-01, 38.6881, -122.9459, WSW, 2.61
2015-02-01, 38.6907, -122.9462, WSW, 2.57
2015-02-01, 37.8032, -122.281, NNW, 2.37
2015-02-01, 37.7998, -122.2814, NNW, 2.15
2015-02-01, 37.8003, -122.2778, NNW, 2.14
2015-02-01, 37.8031, -122.279, NNW, 2.34
2015-02-01, 38.5069, -122.2939, ENE, 7.28
2015-02-01, 38.5, -122.3, ENE, 6.81
2015-02-01, 38.499, -122.2909, ENE, 7.27
2015-02-01, 38.5044, -122.2897, ENE, 7.44
2015-02-01, 37.4605, -122.2911, NW, 0.95
2015-02-01, 37.4599, -122.2909, NW, 0.91
2015-02-01, 37.4599, -122.2904, NW, 0.89
2015-02-01, 37.4606, -122.2906, NW, 0.93
2015-02-01, 38.3181, -122.8992, E, 1.13
2015-02-01, 38.32, -122.9, E, 1.08
2015-02-01, 38.3222, -122.8926, E, 1.49
2015-02-01, 38.3178, -122.8954, E, 1.34
2015-02-01, 37.3182, -121.9761, NNW, 1.3
2015-02-01, 37.3164, -121.9773, NNW, 1.2
2015-02-01, 37.316, -121.9741, NNW, 1.13
2015-02-01, 37.3178, -121.973, N, 1.24
2015-02-01, 37.3251, -121.8947, WSW, 0.88
2015-02-01, 37.3253, -121.8895, WSW, 0.62
2015-02-01, 37.3231, -121.889, SW, 0.69
2015-02-01, 37.3226, -121.8932, SW, 0.89
2015-02-01, 37.2952, -121.9393, E, 1.72
2015-02-01, 37.2953, -121.9377, NNW, 1.8
2015-02-01, 37.2927, -121.9368, NNW, 1.61
2015-02-01, 37.2933, -121.9381, NNW, 1.67
2015-02-01, 38.4571, -109.8167, W, 19.9
2015-02-01, 38.4572, -109.8174, W, 19.94
2015-02-01, 38.458, -109.8176, W, 19.95
2015-02-01, 37.338, -122.0355, NNW, 0.63
2015-02-01, 37.3244, -122.0286, SSE, 0.4
2015-02-01, 37.3123, -121.9565, NE, 1.13
2015-02-01, 37.3254, -121.9781, NNW, 1.81
2015-02-01, 37.257, -122.1248, NNE, 4.18
2015-02-01, 37.2562, -122.1239, NNE, 4.14
2015-02-01, 37.2571, -122.1232, NNE, 4.21
2015-02-01, 37.2576, -122.1236, NNE, 4.23
2015-02-01, 38.4668, -123.1571, WNW, 2.32
2015-02-01, 38.4614, -123.1476, WNW, 1.69
2015-02-01, 37.65, -122.03, N, 1.38
2015-02-01, 37.76, -121.95, ESE, 1.29
2015-02-01, 37.93, -122.59, NE, 0.88
2015-02-01, 35.85, -121.32, E, 7.41
2015-02-01, 35.25, -91.23, N, 0
2015-02-01, 35.2489, -91.2524, WSW, 0.16
2015-02-01, 35.2865, -91.2456, WNW, 0.99
2015-02-01, 35.2843, -91.2329, NNW, 0.34
2015-02-01, 36.05, -121.52, SSE, 8.46
2015-02-01, 35.99, -121.43, N, 8.37
2015-02-01, 38.57, -122.43, N, 0
2015-02-01, 38.49, -122.48, SW, 0.88
2015-02-01, 36.36, -120.77, ESE, 1.81
2015-02-01, 37.7, -123.001, WSW, 29.82
2015-02-01, 37.48, -122.27, N, 0
2015-02-01, 37.16, -121.9, E, 3.92
2015-02-01, 37.09, -121.8, S, 6.32
2015-02-01, 37.14, -121.97, NE, 5.86
2015-02-01, 38.61, -123.02, S, 6.24
2015-02-01, 37.27, -119.7, N, 0
2015-02-01, 37.1764, -119.6513, SSE, 7
2015-02-01, 35.48, -119.79, SSE, 10.67
2015-02-01, 35.4471, -119.7047, NNW, 11
2015-02-01, 35.63, -117.68, N, 0
2015-02-01, 35.37, -119, N, 0
2015-02-01, 35.7001, -120.1432, WNW, 4.11
2015-02-01, 35.6685, -120.0782, SE, 0.15
2015-02-01, 45.1741, -113.8942, NE, 0.4
2015-02-01, 45.1715, -113.9, N, 0.1
2015-02-01, 36.87, -86.3645, W, 0.8
2015-02-01, 36.8678, -86.3814, S, 0.84
2015-02-01, 36.8784, -86.3812, SSW, 0.13
2015-02-01, 36.8765, -86.3678, ESE, 0.72
2015-02-01, 37.22, -86.9, N, 0
2015-02-01, 37.2127, -86.8895, SE, 0.77
2015-02-01, 37.2094, -86.9016, S, 0.74
2015-02-01, 37.2154, -86.9059, SW, 0.46
2015-02-01, 35.8599, -87.0289, N, 0.69
2015-02-01, 35.8283, -86.8756, WSW, 0.33
2015-02-01, 35.7827, -86.9287, SSW, 1.29
2015-02-01, 26.3839, -80.153, WNW, 5.09
2015-02-01, 26.3863, -80.1489, WNW, 4.95
2015-02-01, 26.5283, -80.1638, NNW, 14.93
2015-02-01, 30.4146, -84.2098, N, 1.7
2015-02-01, 29.4, -84.86, N, 0
2015-02-01, 29.4, -84.86, N, 0
2015-02-01, 41.08, -122.38, NW, 3.33
2015-02-01, 38.81, -121.19, SE, 0.88
2015-02-01, 39.32, -120.45, W, 3.74
2015-02-01, 39.533, -122.1839, NE, 1.24
2015-02-01, 39.5327, -122.1991, N, 0.88
2015-02-01, 39.5415, -122.2006, N, 1.49
2015-02-01, 39.54, -122.19, NNE, 1.48
2015-02-01, 38.76, -120.5, S, 0.69
2015-02-01, 38.78, -120.23, E, 3.77
2015-02-01, 38.78, -120.23, E, 3.77
2015-02-01, 27.37, -80.42, W, 5.52
2015-02-01, 27.2, -80.36, SSW, 5.42
2015-02-01, 27.26, -80.24, SSE, 1.51
2015-02-01, 27.39, -80.3, N, 0.69
2015-02-01, 27.21, -80.3, NW, 2.77
2015-02-01, 27.05, -80.3, E, 8.12
2015-02-01, 27.03, -80.3, E, 8
2015-02-01, 27.05, -80.14, SSW, 1.51
2015-02-01, 27.13, -80.14, N, 3.51
2015-02-01, 27.26, -80.2, ENE, 1.97
2015-02-01, 27.52, -81.21, NW, 14.68
2015-02-01, 27.42, -81.05, NNW, 3.02
2015-02-01, 27.42, -80.91, ENE, 7.86
2015-02-01, 27.55, -80.95, WNW, 8.23
2015-02-01, 27.63, -81.14, NNW, 18.54
2015-02-01, 27.53, -81.01, N, 10.44
2015-02-01, 29.14, -83.03, N, 0.69
2015-02-01, 27.9805, -82.8294, NE, 0.05
2015-02-01, 48.894, -116.3471, ESE, 1.55
2015-02-01, 48.8898, -116.3644, SE, 1
2015-02-01, 26.6505, -81.6942, ESE, 2.59
2015-02-01, 27.4771, -82.5294, S, 0.2
2015-02-01, 41.4839, -122.3822, ENE, 2.65
2015-02-01, 41.2019, -122.2311, ESE, 2.38
2015-02-01, 41.2076, -122.3547, W, 4.49
2015-02-01, 41.4366, -122.4536, S, 2.32
2015-02-01, 43.4812, -123.9368, NNE, 46.6
2015-02-01, 42.9729, -124.0137, NNW, 18.74
2015-02-01, 43.0211, -124.3762, NNE, 7.92
2015-02-01, 43.4412, -124.2334, NNE, 37.63
2015-02-01, 42.0248, -124.0906, E, 9.37
2015-02-01, 42.7511, -124.3213, E, 9.07
2015-02-01, 42.7268, -124.4861, SSE, 1.75
2015-02-01, 42.5652, -124.379, S, 0.33
2015-02-01, 42.25, -124.42, N, 0
2015-02-01, 42.05, -124.28, N, 0
2015-02-01, 42.0126, -123.316, SE, 13.65
2015-02-01, 42.0065, -123.7857, SW, 6.21
2015-02-01, 42.6542, -123.7061, NW, 8.65
2015-02-01, 42.5693, -123.2831, SSE, 4.6
2015-02-01, 42.6986, -122.4591, SSE, 3.71
2015-02-01, 42.0085, -122.4097, S, 6.34
2015-02-01, 42.0411, -123.1567, WNW, 1.57
2015-02-01, 42.6441, -123.1348, N, 7.92
2015-02-01, 41.3523, -122.8931, WNW, 5.32
2015-02-01, 41.6198, -122.9398, NNW, 2.93
2015-02-01, 41.62, -122.83, N, 0
2015-02-01, 41.32, -122.8, N, 0
2015-02-01, 41.88, -123.32, NNE, 6.33
2015-02-01, 41.83, -122.99, E, 0.51
2015-02-01, 41.76, -123.03, WNW, 1.69
2015-02-01, 41.81, -123.21, S, 2.81
2015-02-01, 41.74, -123.42, NE, 2.07
2015-02-01, 41.67, -122.95, SSE, 6.1
2015-02-01, 41.63, -122.8, ENE, 1.7
2015-02-01, 41.55, -122.85, N, 0
2015-02-01, 41.64, -123.16, SSW, 10.73
2015-02-01, 41.8, -123.03, NE, 2.48
2015-02-01, 42.74, -123.75, ENE, 6.74
2015-02-01, 42.61, -123.85, SSE, 7.75
2015-02-01, 42.37, -124.42, S, 3.45
2015-02-01, 42.46, -124.42, N, 2.07
2015-02-01, 42.74, -123.9, NW, 1.71
2015-02-01, 42.91, -123.49, NE, 3.68
2015-02-01, 42.93, -123.48, NE, 4.95
2015-02-01, 42.96, -123.34, ENE, 1.67
2015-02-01, 42.94, -123.33, ESE, 2.14
2015-02-01, 42.91, -123.4, SSW, 3.15
2015-02-01, 43.07, -124.17, W, 2.02
2015-02-01, 43.08, -124.14, NW, 0.86
2015-02-01, 43.02, -124.08, E, 3.54
2015-02-01, 42.87, -124.06, E, 0.51
2015-02-01, 42.93, -124.17, WNW, 2.62
2015-02-01, 43.16, -124.41, NW, 0.86
2015-02-01, 43.23, -124.22, E, 0.5
2015-02-01, 43.1, -124.12, E, 1.51
2015-02-01, 43.07, -124.16, W, 1.51
2015-02-01, 43.12, -124.42, N, 0
2015-02-01, 32.62, -91.77, S, 0.69
2015-02-01, 32.68, -91.18, E, 1.16
2015-02-01, 32.53, -88.57, S, 1.38
2015-02-01, 32.1161, -90.7278, SSE, 2.68
2015-02-01, 32.3033, -90.8897, ENE, 0.65
2015-02-01, 32.33, -90.22, N, 0
2015-02-01, 32.7904, -88.6869, WNW, 2.56
2015-02-01, 32.75, -89.25, N, 0
2015-02-01, 31.9599, -90.348, SE, 1.89
2015-02-01, 32.68, -89.38, W, 1.74
2015-02-01, 32.82, -89.68, NNW, 3.27
2015-02-01, 32.338, -90.191, WNW, 1.34
2015-02-01, 32.65, -89.81, WSW, 4.06
2015-02-01, 32.26, -90.42, SE, 0.9
2015-02-01, 32.33, -90.6, N, 0
2015-02-01, 27.191, -80.19, E, 3.74
2015-02-01, 27.6554, -80.3766, E, 11.97
2015-02-01, 27.36, -80.33, S, 0.69
2015-02-01, 35.8106, -87.0687, SW, 3.48
2015-02-01, 36.4499, -87.6254, N, 1.4
2015-02-01, 36.6158, -87.6479, NNE, 5.39
2015-02-01, 36.6267, -88.0129, SW, 2.87
2015-02-01, 36.4303, -88.0087, S, 3.49
2015-02-01, 36.1763, -87.5381, WSW, 0.52
2015-02-01, 36.0675, -87.5415, SSW, 2.55
2015-02-01, 36.2941, -87.2164, NW, 1.34
2015-02-01, 36.3267, -87.5079, NW, 2.81
2015-02-01, 37.08, -89.62, N, 0
2015-02-01, 36.88, -89.58, N, 0
2015-02-01, 37.2794, -86.9885, NW, 0.8
2015-02-01, 37.2817, -86.9807, N, 0.81
2015-02-01, 37.2646, -86.9765, SSE, 0.42
2015-02-01, 37.2629, -86.9801, S, 0.49
2015-02-01, 36.67, -87.43, N, 0
2015-02-01, 36.85, -87.48, N, 0
2015-02-01, 36.65, -87.17, N, 0
2015-02-01, 36.72, -87.27, N, 0
2015-02-01, 37.77, -87.12, N, 0
2015-02-01, 36.62, -88.32, S, 0
2015-02-01, 37.98, -87.55, N, 0
2015-02-01, 29.64, -82.4, WNW, 1.39
2015-02-01, 30.6, -83.1, N, 0
2015-02-01, 30.29, -82.99, SW, 0.91
2015-02-01, 28.0514, -82.7999, NNE, 5.26
2015-02-01, 37.9061, -82.0619, WNW, 0.77
2015-02-01, 37.9748, -82.1497, NNW, 3.28
2015-02-01, 38.0146, -82.0131, NNE, 1.08
2015-02-01, 37.9789, -81.9095, NW, 2.94
2015-02-01, 47.3399, -120.0022, WSW, 1.66
2015-02-01, 47.3358, -119.9953, SW, 1.54
2015-02-01, 47.3313, -120.003, SW, 2.01
2015-02-01, 47.3368, -120.0116, ESE, 6
2015-02-01, 48.8693, -117.3814, W, 0.52
2015-02-01, 48.8623, -117.3563, SE, 0.82
2015-02-01, 48.8141, -117.3927, SSW, 2.55
2015-02-01, 48.8182, -117.4109, SSW, 2.61
2015-02-01, 48.9792, -119.5093, NW, 4.95
2015-02-01, 48.9784, -119.5072, NW, 4.84
2015-02-01, 48.9806, -119.5045, W, 4.79
2015-02-01, 48.9812, -119.5079, NW, 5
2015-02-01, 48.6431, -118.1689, WSW, 1.84
2015-02-01, 48.6429, -118.1672, WSW, 1.77
2015-02-01, 48.6425, -118.1676, WSW, 1.79
2015-02-01, 48.6427, -118.1693, WSW, 1.86
2015-02-01, 48.1548, -117.3052, WNW, 6.02
2015-02-01, 48.1549, -117.3017, WNW, 5.87
2015-02-01, 48.1571, -117.3015, WNW, 5.91
2015-02-01, 48.1567, -117.3062, WNW, 6.1
2015-02-01, 48.8573, -117.3874, NW, 0.6
2015-02-01, 48.8576, -117.3868, NNW, 0.61
2015-02-01, 48.8579, -117.3875, NNW, 0.64
2015-02-01, 48.8575, -117.388, NW, 0.63
2015-02-01, 48.6199, -118.7315, SSE, 2.24
2015-02-01, 48.6195, -118.7306, SSE, 2.29
2015-02-01, 48.6199, -118.7301, SSE, 2.27
2015-02-01, 48.6204, -118.7311, SSE, 2.22
2015-02-01, 47.5521, -116.275, WNW, 0.27
2015-02-01, 26.3874, -80.1434, WNW, 4.7
2015-02-01, 26.3926, -80.1266, NW, 4.12
2015-02-01, 26.2282, -80.2048, S, 2.91
2015-02-01, 26.883, -80.1311, WSW, 2.25
2015-02-01, 26.8292, -80.1608, WNW, 5.95
2015-02-01, 25.8111, -80.1954, WSW, 1.14
2015-02-01, 25.7889, -80.1937, NNE, 1.37
2015-02-01, 25.7895, -80.1878, NNE, 1.55
2015-02-01, 25.8108, -80.1886, SW, 0.83
2015-02-01, 18.4064, -66.0659, NNW, 2.1
2015-02-01, 18.4062, -66.0646, NNW, 2.05
2015-02-01, 18.4054, -66.0647, NNW, 2
2015-02-01, 18.4057, -66.0655, NNW, 2.05
2015-02-01, 18.4059, -66.066, NNW, 2.07
2015-02-01, 18.337, -64.9831, WSW, 3.6
2015-02-01, 18.3401, -64.9657, WSW, 2.44
2015-02-01, 18.3348, -64.9624, WSW, 2.37
2015-02-01, 18.3352, -64.9801, WSW, 3.44
2015-02-01, 38.5707, -122.7587, NW, 2.11
2015-02-01, 37.4953, -122.2317, N, 1.75
2015-02-01, 38.57, -122.76, NW, 2.13
2015-02-01, 38.5733, -122.7603, NW, 2.29
2015-02-01, 38.5735, -122.7587, NW, 2.25
2015-02-01, 37.4976, -122.2306, SE, 1.88
2015-02-01, 37.4979, -122.2338, SSE, 1.77
2015-02-01, 47.55, -116.2657, E, 0.2
2015-02-01, 47.5476, -116.2678, SSE, 0.19
2015-02-01, 47.5499, -116.279, W, 0.42
2015-02-01, 48.6901, -116.3262, SSW, 0.74
2015-02-01, 48.6873, -116.3097, SSE, 0.99
2015-02-01, 48.6955, -116.2951, ESE, 1.18
2015-02-01, 48.7, -116.32, N, 0
2015-02-01, 48.8868, -116.3583, SE, 1.34
2015-02-01, 48.89, -116.3442, ESE, 1.77
2015-02-01, 45.1772, -113.9, N, 0.5
2015-02-01, 45.1726, -113.9036, NW, 0.25
2015-02-01, 47.348, -115.29, NW, 2.69
2015-02-01, 46.773, -114.36, ENE, 8.58
2015-02-01, 48.5, -113.942, E, 1.28
2015-02-01, 29.6, -82.98, N, 0
2015-02-01, 29.63, -83.12, N, 0
2015-02-01, 29.66, -83.37, N, 0
2015-02-01, 30.05, -83.17, N, 0
2015-02-01, 29.92, -83.27, N, 0
2015-02-01, 30.0894, -83.6482, N, 0.66
2015-02-01, 30.18, -83.6, N, 0
2015-02-01, 30.11, -83.58, N, 0
2015-02-01, 30.4051, -83.24, E, 3.59
2015-02-01, 30.3221, -83.7775, WSW, 7.27
2015-02-01, 30.4691, -83.5796, E, 3
2015-02-01, 30.37, -83.81, N, 0
2015-02-01, 30.54, -83.87, N, 0
2015-02-01, 30.41, -83.95, N, 0
2015-02-01, 30.17, -84.37, N, 0
2015-02-01, 46.3428, -123.6115, NE, 1.25
2015-02-01, 46.3505, -123.6004, NE, 2
2015-02-01, 26.5836, -97.3533, S, 42.62
2015-02-01, 36.1681, -89.6488, S, 0.83
2015-02-01, 36.1717, -89.6749, WNW, 0.3
2015-02-01, 36.1966, -89.6677, NW, 1.51
2015-02-01, 36.18, -89.65, N, 0
2015-02-01, 35.4484, -89.5338, NNW, 1.49
2015-02-01, 35.4243, -89.5609, WNW, 0.68
2015-02-01, 35.4712, -89.6128, NW, 5
2015-02-01, 35.4903, -89.5712, SSE, 2.11
2015-02-01, 35.3408, -89.7075, SSW, 3.12
2015-02-01, 35.3266, -89.7063, NW, 2.36
2015-02-01, 35.327, -89.738, ENE, 2.41
2015-02-01, 35.3409, -89.7302, NW, 4
2015-02-01, 36.3677, -89.039, ESE, 0.63
2015-02-01, 36.3467, -89.037, SSE, 1.77
2015-02-01, 36.3494, -89.0645, SSE, 1.46
2015-02-01, 36.3668, -89.0655, SE, 0.34
2015-02-01, 47.6533, -122.9165, SSW, 2
2015-02-01, 47.6391, -122.9608, SW, 4
2015-02-01, 47.68, -122.9645, W, 3
2015-02-01, 47.6689, -122.9397, WSW, 2
2015-02-01, 47.6511, -122.9, S, 2
2015-02-01, 47.6442, -122.9532, SW, 3.5
2015-02-01, 47.6634, -122.9596, WSW, 3
2015-02-01, 47.68, -122.9, N, 0
2015-02-01, 36.65, -76.03, WSW, 7.01
2015-02-01, 36.83, -75.97, N, 0
2015-02-01, 36.7, -75.92, N, 0
2015-02-01, 36.93, -76.01, NW, 0.88
2015-02-01, 37, -76.01, SE, 4.75
2015-02-01, 37.49, -75.98, N, 0
2015-02-01, 36.97, -76.11, N, 0
2015-02-01, 37.17, -75.99, N, 0
2015-02-01, 37.04, -76.08, N, 0
2015-02-01, 37.05, -76.26, N, 0
2015-02-01, 36.99, -76.35, N, 0
2015-02-01, 37.25, -76.33, N, 0
2015-02-01, 37.33, -76.26, N, 0
2015-02-01, 37.57, -76.27, N, 0
2015-02-01, 37.56, -76.29, N, 0
2015-02-01, 36.96, -76.43, N, 0
2015-02-01, 36.98, -76.32, N, 0
2015-02-01, 37.23, -76.48, N, 0
2015-02-01, 37.19, -76.74, N, 0
2015-02-01, 36.84, -76.01, NE, 0.88
2015-02-01, 36.85, -76.39, W, 1.11
2015-02-01, 36.77, -76.34, W, 1.11
2015-02-01, 36.77, -76.32, N, 0
2015-02-01, 36.86, -76.39, NW, 4.32
2015-02-01, 36.91, -76.3, ESE, 1.3
2015-02-01, 36.86, -76.45, WSW, 1.3
2015-02-01, 36.68, -76.61, NW, 0.89
2015-02-01, 37.31, -76.71, WSW, 1.79
2015-02-01, 37.01, -76.7, ESE, 1.3
2015-02-01, 37.26, -76.65, SSE, 4.46
2015-02-01, 37.06, -76.91, SSW, 1.49
2015-02-01, 36.9, -76.9, E, 1.11
2015-02-01, 37.97, -75.88, N, 0
2015-02-01, 38.13, -76.53, N, 0
2015-02-01, 18.3496, -64.9344, W, 0.29
2015-02-01, 18.3486, -64.9342, WSW, 0.29
2015-02-01, 18.3487, -64.933, WSW, 0.22
2015-02-01, 18.3493, -64.9324, WSW, 0.17
2015-02-01, 18.3501, -64.9338, W, 0.25
2015-02-01, 18.3383, -64.9509, WSW, 1.59
2015-02-01, 18.3378, -64.9493, WSW, 1.52
2015-02-01, 18.3387, -64.9453, SW, 1.28
2015-02-01, 18.3397, -64.9454, SW, 1.24
2015-02-01, 18.3394, -64.9519, WSW, 1.61
2015-02-01, 18.3344, -64.9817, WSW, 3.56
2015-02-01, 18.3349, -64.9639, WSW, 2.45
2015-02-01, 18.3402, -64.9628, WSW, 2.25
2015-02-01, 18.3376, -64.9829, WSW, 3.58
2015-02-01, 18.3548, -64.9484, WNW, 1.25
2015-02-01, 18.353, -64.9455, WNW, 1.04
2015-02-01, 18.3533, -64.9413, WNW, 0.78
2015-02-01, 18.3564, -64.9432, WNW, 0.97
2015-02-01, 18.3565, -64.9467, WNW, 1.18
2015-02-01, 29.96, -82.73, NNW, 2.83
2015-02-01, 31.4, -82.92, ESE, 3.26
2015-02-01, 31.27, -92.69, NNW, 1.5
2015-02-01, 20.9628, -156.5305, NNW, 2.36
2015-02-01, 20.9513, -156.676, S, 1.32
2015-02-01, 19.0437, -155.6083, SW, 3.09
2015-02-01, 19.2334, -155.4387, NE, 3.55
2015-02-01, 20.9074, -156.3219, S, 0.88
2015-02-01, 21.0077, -156.6115, SSE, 1.01
2015-02-01, 21.15, -156.7392, SSE, 1.55
2015-02-01, 21.1678, -156.9981, ESE, 1.65
2015-02-01, 21.586, -157.8897, SE, 1.17
2015-02-01, 21.5892, -158.1022, ENE, 1.31
2015-02-01, 21.3118, -157.7918, SE, 0.77
2015-02-01, 21.4026, -157.9978, W, 1.16
2015-02-01, 19.5023, -154.8962, W, 3.02
2015-02-01, 19.8039, -155.1005, N, 1.65
2015-02-01, 20.0406, -155.4208, SSE, 2.79
2015-02-01, 20.2648, -155.8647, SE, 0.5
2015-02-01, 19.5551, -155.9399, NW, 2.17
2015-02-01, 20.1802, -155.7806, S, 3.44
2015-02-01, 37.4962, -122.2344, N, 1.83
2015-02-01, 20.9988, -156.5538, WSW, 0.26
2015-02-01, 20.9554, -156.6812, S, 1.01
2015-02-01, 20.6436, -156.1212, N, 0.94
2015-02-01, 20.9001, -156.6705, WNW, 0.04
2015-02-01, 20.7781, -156.8422, NE, 3.12
2015-02-01, 20.9001, -157.0331, W, 7.43
2015-02-01, 21.1465, -156.7529, S, 1.64
2015-02-01, 21.1516, -157.2363, NW, 1.83
2015-02-01, 21.3118, -157.6792, S, 0.57
2015-02-01, 21.5657, -158.2141, WSW, 2.4
2015-02-01, 21.9865, -159.6877, NNW, 1.24
2015-02-01, 22.1902, -159.3512, ESE, 3.74
2015-02-01, 20.6001, -156.2922, WSW, 7.54
2015-02-01, 20.7614, -155.9935, SW, 1.06
2015-02-01, 20.7023, -156.0361, NNW, 1.59
2015-02-01, 20.8873, -156.3794, S, 0.88
2015-03-01, 38.84, -93.3, N, 0.69
2015-03-01, 35.3023, -91.3589, NNE, 1.66
2015-03-01, 34.7721, -92.4479, E, 1.26
2015-03-01, 35.556, -92.158, SE, 1.18
2015-03-01, 35.5532, -92.1856, SSW, 1.2
2015-03-01, 35.5792, -92.1921, NW, 0.93
2015-03-01, 35.592, -92.1746, SSE, 0.63
2015-03-01, 35.2712, -91.7348, NNE, 1.69
2015-03-01, 35.2176, -91.7125, E, 1
2015-03-01, 35.2204, -91.7523, W, 1.26
2015-03-01, 35.2636, -91.7606, NNW, 1.11
2015-03-01, 35.2899, -91.3455, N, 1.4
2015-03-01, 35.2646, -91.3554, SW, 0.49
2015-03-01, 35.2692, -91.3719, WSW, 0.12
2015-03-01, 35.2941, -91.373, N, 0.99
2015-03-01, 34.987, -92.0108, NNE, 1.28
2015-03-01, 34.9854, -91.9911, SSW, 1.19
2015-03-01, 34.9302, -91.9959, NNE, 0.74
2015-03-01, 34.9406, -92.0647, SW, 3.25
2015-03-01, 34.9952, -92.0544, SSE, 2.56
2015-03-01, 34.7964, -92.3923, NNE, 1.21
2015-03-01, 34.7098, -92.3998, N, 0.67
2015-03-01, 34.7264, -92.4259, WNW, 1.54
2015-03-01, 34.806, -92.4321, NNW, 0.43
2015-03-01, 34.8153, -92.201, N, 1.06
2015-03-01, 34.8149, -92.1768, SW, 0.52
2015-03-01, 34.809, -92.1794, N, 0.62
2015-03-01, 34.8113, -92.2035, NNW, 0.8
2015-03-01, 37.97, -81.32, SSW, 0
2015-03-01, 38.03, -81.35, SSW, 0
2015-03-01, 37.65, -81.1, N, 0
2015-03-01, 37.58, -81.2, N, 0
2015-03-01, 37.58, -81.32, N, 0
2015-03-01, 37.75, -81.42, N, 0
2015-03-01, 37.8495, -81.5459, SW, 2
2015-03-01, 37.9405, -81.556, NW, 2
2015-03-01, 37.9205, -81.3759, NW, 2
2015-03-01, 37.8372, -81.13, N, 0.5
2015-03-01, 37.75, -81.57, N, 0
2015-03-01, 37.72, -81.42, N, 0
2015-03-01, 37.6, -81.35, N, 0
2015-03-01, 37.48, -81.33, N, 0
2015-03-01, 37.53, -81.78, N, 0
2015-03-01, 37.57, -81.8183, W, 1
2015-03-01, 37.68, -81.72, W, 0
2015-03-01, 37.48, -81.65, N, 0
2015-03-01, 37.42, -81.38, N, 0
2015-03-01, 39.3934, -81.2421, ENE, 1.76
2015-03-01, 39.4334, -81.5864, W, 3.02
2015-03-01, 26.79, -79.52, E, 34.04
2015-03-01, 26.06, -80.11, SSE, 3.03
2015-03-01, 26.6496, -80.2062, ESE, 3.05
2015-03-01, 36.12, -96.97, E, 5.02
2015-03-01, 35.15, -98.46, SW, 0.89
2015-03-01, 35.4621, -97.8185, WSW, 5.13
2015-03-01, 35.38, -96.67, N, 2.07
2015-03-01, 35.18, -96.67, N, 2.07
2015-03-01, 35.33, -96.92, N, 0
2015-03-01, 35.47, -98.36, N, 0
2015-03-01, 35.76, -97.42, SE, 4.8
2015-03-01, 35.39, -97.72, N, 0
2015-03-01, 35.446, -97.4052, SW, 1.29
2015-03-01, 38.546, -82.8774, SW, 3.48
2015-03-01, 38.48, -82.67, N, 0
2015-03-01, 32.2275, -93.7716, NNE, 4.31
2015-03-01, 39.07, -79.82, W, 0
2015-03-01, 38.88, -79.62, W, 0
2015-03-01, 36.1562, -96.0457, WNW, 1.49
2015-03-01, 36.1448, -96.0418, NNE, 1.12
2015-03-01, 36.1608, -95.8938, SSE, 0.73
2015-03-01, 36.1351, -95.8547, W, 1.97
2015-03-01, 35.4522, -95.2199, SE, 5.59
2015-03-01, 35.4527, -95.2125, ESE, 5.91
2015-03-01, 35.4467, -95.2129, SE, 6.13
2015-03-01, 35.4471, -95.2214, SE, 5.74
2015-03-01, 36.1488, -95.9839, W, 1.89
2015-03-01, 36.2633, -93.8306, NW, 2.86
2015-03-01, 36.2792, -93.7635, NNE, 3.96
2015-03-01, 36.2698, -93.7703, NNE, 3.21
2015-03-01, 36.2796, -93.7562, NE, 4.21
2015-03-01, 36.2057, -94.2343, NNW, 0.46
2015-03-01, 36.2, -94.2121, E, 1
